Title,Channel,Publish Date,Video URL,View Count
QUIAPO TRAVEL VLOGS,Cong TV,2017-06-02T14:50:50Z,https://www.youtube.com/watch?v=FDFnKZp9CF4,1952294
"Travel video diary part 1: Snow stunts – LEGO Friends Season 4, Episode 12",LEGO,2017-06-01T14:00:00Z,https://www.youtube.com/watch?v=7-i-hcefE7c,519409
"Places to visit and see in Haridwar, Uttarakhand, india | Haridwar Darshan with visa2explore",visa2explore,2017-05-29T09:20:41Z,https://www.youtube.com/watch?v=TvJOlnG3yYs,2078970
Abu Dhabi Travel Vlog,Motomobi,2017-05-20T10:31:44Z,https://www.youtube.com/watch?v=tuiR-4o6Je0,532715
"14 Days in Japan Vlog - Tokyo, Hakone, Mount Fuji, Shibu Onsen, Snow Monkey, Disney",Suitcase Monkey,2017-05-20T08:00:05Z,https://www.youtube.com/watch?v=sGgb_eo-qXg,4031202
Uzbekistan (Asia) Vacation Travel Video Guide,Expoza Travel,2017-05-12T00:00:00Z,https://www.youtube.com/watch?v=Vm-MMki4sY4,982791
Camper Van Life Travel Video Series | We&#39;re the Russos,We're the Russos,2017-04-26T20:00:01Z,https://www.youtube.com/watch?v=HrH9dJffhe0,262750
"WORLD&#39;S BIGGEST MIRROR | Uyuni Salt Flats, Bolivia",Kara and Nate,2017-03-16T01:18:23Z,https://www.youtube.com/watch?v=1vPMD3wmaZo,2717321
Sangat diinginkan - Japan Travel VLOG part 5,Motomobi,2017-02-06T10:03:16Z,https://www.youtube.com/watch?v=ZnAFn4IKsVU,321288
"TRAVEL VLOG: HAVANA, CUBA + Tips &amp; Advice!",Tess Christine,2017-01-30T02:32:13Z,https://www.youtube.com/watch?v=g-XZUq3No_U,1004115
Top 10 Things to do Murcia - Travel Guide,The Travel Vlogger,2017-01-26T16:50:23Z,https://www.youtube.com/watch?v=UJdktHEF5uM,248962
"Christmas holidays in Croatia, really?! - Cinematic travel Vlog by Tolt #1",Tolt around the world,2017-01-25T12:34:30Z,https://www.youtube.com/watch?v=oeK5LVW6TGs,47421
Sony a6500 User Experience Review | Japan Travel VLOG 4K,Jason Vong,2017-01-23T07:08:37Z,https://www.youtube.com/watch?v=OCW0zr4tCYo,236842
2017 TRAVEL VLOGGING GEAR | Camera + Equipment,Kara and Nate,2017-01-21T09:56:27Z,https://www.youtube.com/watch?v=z9Ohr0Xxipk,147238
Paliyekkara Toll Plaza - The Great Escape🛣🤫#trollmalayalam #trip #vibes #travel #mallu #trending,Yaatrikan,2017-01-13T12:11:27Z,https://www.youtube.com/watch?v=K7bCZmdxrfM,46635
$13 Million NYC PRIVATE ISLAND Tour!? | Ryan Serhant Vlog #75,Ryan Serhant,2019-07-25T00:57:44Z,https://www.youtube.com/watch?v=9WCtx4XYBXs,3302333
How To EDIT Travel Videos (5 Steps),Thomas Alex Norman,2019-07-23T21:00:06Z,https://www.youtube.com/watch?v=deDZuJz_02k,152200
Flying from Australia to Vietnam (travel and relationships),Kara and Nate,2019-07-23T15:03:42Z,https://www.youtube.com/watch?v=uZ_QUAr3aW4,335416
COME TO TURKEY WITH US! HOLIDAY VLOG 1 | TURKEY 2019,Elle Swift,2019-07-21T09:41:26Z,https://www.youtube.com/watch?v=4QDcEYJJ7wU,446248
My Huskies EPIC Cross Country Road Trip | Travel With Dogs,Gone to the Snow Dogs,2019-07-16T19:59:17Z,https://www.youtube.com/watch?v=tBQlo5FBrts,183615
WHAT I ATE TODAY | Raw Food Vegan in St. Lucia! vegan what i eat in a day travel vlog,FullyRawKristina,2019-07-13T19:10:07Z,https://www.youtube.com/watch?v=Wih0tV4MKWI,118470
New Mexico Motorcycle Road Trip | Santa Fe to Taos Pueblo,vagabrothers,2019-07-13T15:30:00Z,https://www.youtube.com/watch?v=Dd9k2TfZgv4,92822
"Route 66 Motorcycle Road Trip |  Arizona Cowboys, Hot Rods &amp; Diners",vagabrothers,2019-07-06T14:45:00Z,https://www.youtube.com/watch?v=qffmYr6AHoI,88559
Disneyland Paris Vlog | Day 1 | Eurostar Travel &amp; Sequoia Lodge | May 2019 | Adam Hattan,Adam Hattan,2019-06-30T16:00:25Z,https://www.youtube.com/watch?v=uz9WPua-x_8,298550
Stockholm Vacation Travel Guide | Expedia,Expedia,2019-06-27T00:00:04Z,https://www.youtube.com/watch?v=llq8Rjm6wKc,866800
The 4 Cameras I ALWAYS Travel With | How I Shoot My Travel Videos,Allison Anderson,2019-06-25T20:51:57Z,https://www.youtube.com/watch?v=14LclxErLis,89119
Malta Travel Guide,Attaché,2019-06-20T12:51:07Z,https://www.youtube.com/watch?v=MG9OadZ6vIk,394407
How to Pack for a Trip | PACK LIKE A PRO | Travel Organization &amp; Packing Tips | Himani Aggarwal,Himani Aggarwal,2019-06-19T03:49:03Z,https://www.youtube.com/watch?v=D5nI6XyFfj0,3146553
4 Years of ENDLESS TRAVEL! - The Endless Adventure Travel Montage,The Endless Adventure,2019-06-14T16:00:01Z,https://www.youtube.com/watch?v=-iFW0rb1gts,197962
"Thimphu - Paro, Tech Travel Eat Bhutan Vlogs, INB Trip EP #24",Tech Travel Eat by Sujith Bhakthan,2019-06-08T06:30:02Z,https://www.youtube.com/watch?v=rq1Z7dYAHLU,315384
NAGALAND - DZUKOU VALLEY &amp; JAKHAMA  | Travelling in North-East India | Indian Travel vlogs,Larissa DSa,2019-06-07T05:53:43Z,https://www.youtube.com/watch?v=AD8vRDaJWPs,435038
24 Hours Stuck in a Plane &amp; Airport - Twins Travel With No Mom!! Norway Vlog 1,Family Fun Pack,2019-05-25T16:00:06Z,https://www.youtube.com/watch?v=klE257p6Lis,985210
Pack with Me - Carry on Only  (for one week of travel),Kaitlyn Films,2019-05-22T20:48:59Z,https://www.youtube.com/watch?v=8D2ntwfKUg0,513056
"TRAVEL FOOD VLOGGER in NORTHEAST INDIA - How to Become a Travel Food Vlogger | Jorhat, Assam, India",Davidsbeenhere,2019-05-18T05:00:00Z,https://www.youtube.com/watch?v=P72sEmO3sdE,94195
Familjens stora äventyr VLOGG,THE SWEDISH FAMILY,2019-06-08T06:00:00Z,https://www.youtube.com/watch?v=DkU7YWo5TuI,4408931
Street Food in Peshawar - GOLDEN PULAO Mountain + Charsi Tikka Kabab + Pakistani Street Food Tour!,The Food Ranger,2019-04-27T14:00:05Z,https://www.youtube.com/watch?v=NQDom2gxiVc,40183562
Why a foreigner chooses a future in India | Travel Vlog Iv | | Ivana Perkovic | TEDxGNI,TEDx Talks,2019-04-26T20:18:33Z,https://www.youtube.com/watch?v=I9y_BopoDv8,718573
10 Easy Insta360 ONE X Shots For A Travel Vlog Video,Best360,2019-04-25T19:48:20Z,https://www.youtube.com/watch?v=70r43Bb_F8o,547614
IS TURKISH FOOD GOOD? | Secret Food Tours Istanbul Kadikoy | Turkey Travel Vlog,Dane and Stacey,2019-04-23T13:00:15Z,https://www.youtube.com/watch?v=uN3V_2qvfMc,209396
Road Trip at Halletsville w/My Co-Worker!! PART 1,JAYUMIHAM JONES OFFICIAL 7,2019-04-23T06:00:05Z,https://www.youtube.com/watch?v=gJC3zwz8Bow,61
El país que me aconsejaron  NUNCA visitar | Nicaragua: primeras impresiones,Luisito Comunica,2019-04-22T18:45:01Z,https://www.youtube.com/watch?v=P3fANhqaiV0,17394488
Ethiopia Travel Guide + Vlog | Addis Ababa and Awassa,Girl vs Globe,2018-02-09T15:00:01Z,https://www.youtube.com/watch?v=ChFrZf-Bf50,392996
"$700 LUXURY CONDO - CHIANG MAI APARTMENT RENT | Thailand Vlog 118, 2018 | Digital Nomad Chiangmai",Dane and Stacey,2018-02-06T07:30:01Z,https://www.youtube.com/watch?v=X-pHhyOun1U,344678
"3 Days in Dubrovnik Vlog, Croatia | Guide, Things to do",Suitcase Monkey,2018-01-27T08:00:01Z,https://www.youtube.com/watch?v=_Vvm6aTOg7k,223485
"VLOG #9 -- Baseball road trip to Philly, Washington D.C, Hickory, and Atlanta",Zack Hample,2018-01-19T19:56:44Z,https://www.youtube.com/watch?v=dB3jQhdIB6Y,192543
2 YEARS OF FULL-TIME TRAVEL | 66 COUNTRIES!,Kara and Nate,2018-01-13T19:25:51Z,https://www.youtube.com/watch?v=TqA5xx4MJNs,571660
"BOMBS, CHURCHES &amp; CEMETERIES - INTRAMUROS OLD MANILA WALKS TOUR | Philippines Vlog 110, 2018",Dane and Stacey,2018-01-13T02:00:01Z,https://www.youtube.com/watch?v=a6-VS0fFXJQ,130911
【TAIWAN VLOG】What I Eat on Vacation? YUMMIEST CHEAT MEALS,emi wong,2018-01-10T12:27:23Z,https://www.youtube.com/watch?v=Kvirs-kqTIk,388662
"North Sikkim | Road trip to Lachung, Yumthang Valley | North East Trip | Vlog Part 2",Tanya Khanijow,2018-01-07T06:03:46Z,https://www.youtube.com/watch?v=Qh6SkFq0mjg,546264
18 Best Travel Destinations in the World | Where to Travel This Year!,vagabrothers,2018-01-06T17:00:03Z,https://www.youtube.com/watch?v=jkEmvP6ih48,699937
🇲🇽 Cancun Travel Guide 🇲🇽 | Watch BEFORE You Go!,Holiday Extras Travel Guides,2018-01-04T11:01:23Z,https://www.youtube.com/watch?v=fTUe36z8lio,423462
BARBADOS FOOD TOUR!,Kara and Nate,2017-12-29T23:05:26Z,https://www.youtube.com/watch?v=caUzYKq_Hg4,178022
CHRISTMAS TIME IN YORK! Delicious Food + Exploring York Castle (England Vlog),The Endless Adventure,2017-12-22T18:31:32Z,https://www.youtube.com/watch?v=LKiXbZNuyCk,167575
Panasonic Lumix G7 vs. G85: Best Travel Camera Under $1000?,foXnoMad,2017-12-13T20:08:24Z,https://www.youtube.com/watch?v=6aoZfEsKc1M,88941
Mardin Gezi Vlogu,Mert Sezer,2017-12-13T15:00:30Z,https://www.youtube.com/watch?v=AIS47z4dRiQ,241854
©Travel with Wendy - Schwäbisch Hall Christmas Market 2017,Travel with Wendy,2017-12-05T17:31:48Z,https://www.youtube.com/watch?v=fai8AjJqmuM,617
Welcome to Peru! | Best Essential Tips &amp; Travel Guide,vagabrothers,2017-12-01T17:13:52Z,https://www.youtube.com/watch?v=SL_YBLWdZb8,978401
EROTIC TEMPLES OF KHAJURAHO &amp; INDIAN VILLAGE TOUR 🇮🇳,Jason Billam Travel,2017-11-18T15:06:39Z,https://www.youtube.com/watch?v=6eJKs7JWD94,606909
"Thai Street Food Tour with MARK WIENS! + Hostel Tour (Bangkok, Thailand)",The Endless Adventure,2017-11-15T16:00:06Z,https://www.youtube.com/watch?v=z2slIYVHkqM,201597
Art Supplies I Travel With! ( + Sketchbook Tour + Vlog!),PearFleur,2017-11-15T13:51:29Z,https://www.youtube.com/watch?v=kp2Hj8yKSYM,190402
|  SINDHULI GADHI  |  TVS Travel Series#1,Sisan Baniya,2017-11-15T09:46:43Z,https://www.youtube.com/watch?v=2WwodrEMxMw,551085
"ST PETERSBURG, RUSSIA tour: the most famous attractions (Vlog 2)",Renata Pereira,2017-11-09T17:17:08Z,https://www.youtube.com/watch?v=Buehu14tYEI,135108
"Bali LUXURY BEACH RESORT - Full Tour and Review of  Sofitel Hotel in Bali,  Indonesia!",Mark Wiens Abroad,2017-11-09T01:33:00Z,https://www.youtube.com/watch?v=Y8aqakNL8No,1184462
"HOW EXPENSIVE IS NEW DELHI, INDIA? A DAY OF BUDGET TRAVEL 🇮🇳",Jason Billam Travel,2017-11-03T06:07:45Z,https://www.youtube.com/watch?v=ErItXfDAlVw,165374
Life Of A Nashville Touring Musician | Life On The Road | BTS Vlog,R.J. Ronquillo,2017-10-30T21:42:44Z,https://www.youtube.com/watch?v=NNzQB5bnUx4,321394
Don&#39;t go to Georgia - Travel film by Tolt #10,Tolt around the world,2017-10-27T15:31:40Z,https://www.youtube.com/watch?v=ySJrP_Qxq-Q,1541670
St. Petersburg Travel Guide,Attaché,2017-10-27T07:30:55Z,https://www.youtube.com/watch?v=4ADQtmkfYJ0,632110
Introduction to my channel! Dear Manisha Vlogs,Dear Manisha Vlogs,2019-11-24T09:35:35Z,https://www.youtube.com/watch?v=c0ReuEu9Nkg,1866
Chicago | Cinematic Travel Video | Make Me Move,Chris & Jenelle,2018-10-07T04:26:14Z,https://www.youtube.com/watch?v=bHIdQBhSjHc,5948
31 ESSENTIAL First Time IRELAND Travel Tips,vagabrothers,2018-09-15T15:18:25Z,https://www.youtube.com/watch?v=QVAd9t3eZvg,1333342
$1 Street Food Around The World,BuzzFeedVideo,2018-09-13T18:00:07Z,https://www.youtube.com/watch?v=pWUzkxtoJ2I,68225999
"Welcome to Kazan, Russia (travel vlog | каза́нь)",Renata Pereira,2018-08-19T17:31:18Z,https://www.youtube.com/watch?v=UUp5C9RorPc,116649
5-STAR HOTEL in Macau ♦ LAS VEGAS of China,Miss Mina,2018-08-15T14:24:10Z,https://www.youtube.com/watch?v=mEX6SjEsBTA,879939
Galveston Beach Trip Vlog with the Mills,It's a Buzz World,2018-08-09T13:58:14Z,https://www.youtube.com/watch?v=JOoDT_7gJ8w,397474
HOW TO TRAVEL MELBOURNE (Best Destinations and Prices),Lost LeBlanc,2018-08-08T23:17:58Z,https://www.youtube.com/watch?v=ZjqBTeowZGk,638954
Is this Thailand&#39;s SPICIEST Food?! Food Vlog!,Donal Skehan,2018-08-05T13:00:04Z,https://www.youtube.com/watch?v=VuRmZNHvWhA,66471
The BEST things to do in Amsterdam 🇳🇱🍻 handpicked by the locals. #Amsterdam #cityguide,Withlocals,2018-07-31T10:00:05Z,https://www.youtube.com/watch?v=GRrXVAFh_XU,1230122
