Title,Channel,Publish Date,Video URL,View Count,Country
Summer 2017 GREECE Part 1 | Travel VLOG,Love Sweat Fitness,2017-06-26T22:42:25Z,https://www.youtube.com/watch?v=zeWShkauzL0,276513,United States
TENERIFE TRAVEL VLOG | SIAM PARK &amp; SUNBATHING! ♡ AD | Brogan Tate,Brogan Tate,2017-06-12T17:00:04Z,https://www.youtube.com/watch?v=kevPI1AEsIQ,218944,Colombia
FREE DAY IN LA // PALM SPRINGS &amp; LOS ANGELES TRAVEL VLOG (SN 3 EP 53),Keep Your Daydream,2017-06-10T20:27:56Z,https://www.youtube.com/watch?v=xR81LKXSlEM,105677,United States
My Medical Mission Trip To El Salvador,Doctor Mike,2017-06-04T13:00:02Z,https://www.youtube.com/watch?v=RvAN3OE2P-o,479591,United States
QUIAPO TRAVEL VLOGS,Cong TV,2017-06-02T14:50:50Z,https://www.youtube.com/watch?v=FDFnKZp9CF4,1952305,Philippines
"Travel video diary part 1: Snow stunts – LEGO Friends Season 4, Episode 12",LEGO,2017-06-01T14:00:00Z,https://www.youtube.com/watch?v=7-i-hcefE7c,519437,
"Places to visit and see in Haridwar, Uttarakhand, india | Haridwar Darshan with visa2explore",visa2explore,2017-05-29T09:20:41Z,https://www.youtube.com/watch?v=TvJOlnG3yYs,2078989,
Abu Dhabi Travel Vlog,Motomobi,2017-05-20T10:31:44Z,https://www.youtube.com/watch?v=tuiR-4o6Je0,532715,United Arab Emirates
"14 Days in Japan Vlog - Tokyo, Hakone, Mount Fuji, Shibu Onsen, Snow Monkey, Disney",Suitcase Monkey,2017-05-20T08:00:05Z,https://www.youtube.com/watch?v=sGgb_eo-qXg,4031207,Japan
Uzbekistan (Asia) Vacation Travel Video Guide,Expoza Travel,2017-05-12T00:00:00Z,https://www.youtube.com/watch?v=Vm-MMki4sY4,982791,
Camper Van Life Travel Video Series | We&#39;re the Russos,We're the Russos,2017-04-26T20:00:01Z,https://www.youtube.com/watch?v=HrH9dJffhe0,262750,Turkey
"WORLD&#39;S BIGGEST MIRROR | Uyuni Salt Flats, Bolivia",Kara and Nate,2017-03-16T01:18:23Z,https://www.youtube.com/watch?v=1vPMD3wmaZo,2717335,Bolivia
Sangat diinginkan - Japan Travel VLOG part 5,Motomobi,2017-02-06T10:03:16Z,https://www.youtube.com/watch?v=ZnAFn4IKsVU,321290,
"TRAVEL VLOG: HAVANA, CUBA + Tips &amp; Advice!",Tess Christine,2017-01-30T02:32:13Z,https://www.youtube.com/watch?v=g-XZUq3No_U,1004116,Cuba
Top 10 Things to do Murcia - Travel Guide,The Travel Vlogger,2017-01-26T16:50:23Z,https://www.youtube.com/watch?v=UJdktHEF5uM,248968,Philippines
"Christmas holidays in Croatia, really?! - Cinematic travel Vlog by Tolt #1",Tolt around the world,2017-01-25T12:34:30Z,https://www.youtube.com/watch?v=oeK5LVW6TGs,47424,
Sony a6500 User Experience Review | Japan Travel VLOG 4K,Jason Vong,2017-01-23T07:08:37Z,https://www.youtube.com/watch?v=OCW0zr4tCYo,236844,
2017 TRAVEL VLOGGING GEAR | Camera + Equipment,Kara and Nate,2017-01-21T09:56:27Z,https://www.youtube.com/watch?v=z9Ohr0Xxipk,147240,
Paliyekkara Toll Plaza - The Great Escape🛣🤫#trollmalayalam #trip #vibes #travel #mallu #trending,Yaatrikan,2017-01-13T12:11:27Z,https://www.youtube.com/watch?v=K7bCZmdxrfM,46635,
Life on the Road with the Collingsworth Family | Tour VLOG Ep 1,The Collingsworth Family,2019-11-26T17:36:25Z,https://www.youtube.com/watch?v=Ho0XLZbn7Lw,137420,
Transylvania Vacation Travel Guide | Expedia | Halloween Special!,Expedia,2019-10-28T00:00:36Z,https://www.youtube.com/watch?v=J9N08yMI6PA,541782,
Edinburgh In A Day - Tasting Haggis &amp; Edinburgh Castle | Scotland Travel Vlog  [Ad],Dane and Stacey,2019-10-22T13:30:01Z,https://www.youtube.com/watch?v=TAtu6KFUIyg,77708,United Kingdom
"Namibia, Africa vlog INTRO | Getting started, Windhoek | Flight, Cash situation, Phone sim &amp; Network",Tanya Khanijow,2019-09-27T17:19:30Z,https://www.youtube.com/watch?v=DEMzcYIKTzU,148591,Namibia
WHAT IT&#39;S LIKE INSIDE CHERNOBYL (is it safe?),Kara and Nate,2019-09-23T19:45:00Z,https://www.youtube.com/watch?v=yLoR7btSxtg,1574950,
OUR TRIP TO SLIME CITY! | VLOG | WE ALL GOT SLIMED !,Uncle Stayready,2019-09-01T00:35:49Z,https://www.youtube.com/watch?v=ObkAdWS7As4,315,
WaysToStyle traveling to the Philippines  | Vlog 1,Diana Louise,2019-08-05T21:11:47Z,https://www.youtube.com/watch?v=pIzUSkXMqrI,317,
Mahabaleswar in Monsoon || Mahabaleswar Tourism||part 1|| maharashtra||Travel vlog,Sravikth Telugu Vlogs,2019-08-05T03:25:10Z,https://www.youtube.com/watch?v=oDqMNJZMBFU,136,
khandala Ghat || pune to khandala Travel Vlog,Sravikth Telugu Vlogs,2019-08-04T12:01:41Z,https://www.youtube.com/watch?v=js8Uvr-v_aI,209,India
LONAVALA Travel vlog || LONAVALA Dam || Tourist place in pune || part 2,Sravikth Telugu Vlogs,2019-08-03T06:54:07Z,https://www.youtube.com/watch?v=qclIM2SjJSs,124,India
LONAVALA Travel vlog||#Touristplaces in pune || LONAVALA Full day vlog,Sravikth Telugu Vlogs,2019-08-02T01:56:16Z,https://www.youtube.com/watch?v=tOfsSFlhW54,90,India
Travel Vlog 💙 Follow Me on Likee,Bebop and Bebe,2019-07-29T18:52:39Z,https://www.youtube.com/watch?v=LETsNmXSuXs,91879,
BEST PLACES TO EAT ON THE AMALFI COAST ITALY | Italy Travel Vlog,EURO TROTTER,2019-06-30T22:37:42Z,https://www.youtube.com/watch?v=yigNYRxCm4s,1248665,Netherlands
CLOSET TOUR - Expectations vs Reality | Behind the Scenes | #Fun #Vlog #Anaysa,Anaysa,2019-06-28T13:00:02Z,https://www.youtube.com/watch?v=GyTuKb8YggQ,19582675,
Tourist places to visit in Darjeeling | NORTH EAST INDIA Part 1 | Tamil Travel vlog,Tamil Trekker,2019-06-28T11:49:50Z,https://www.youtube.com/watch?v=N0fKJNOW7HU,282031,India
Biyahe ni Drew: Heartwarming trip in Southern Leyte | Full Episode,GMA Public Affairs,2019-06-26T05:48:32Z,https://www.youtube.com/watch?v=C-DICqUFDM8,420336,Philippines
Japan EPIC Travel Video | Sony a7III &amp; Zeiss Batis Cinematic Showcase 4K,Jason Vong,2019-06-24T14:00:03Z,https://www.youtube.com/watch?v=rcnLTnGGBU0,516088,
SPIDER-MAN: FAR FROM HOME Travel Vlog - China,Sony Pictures Entertainment,2019-06-21T20:42:38Z,https://www.youtube.com/watch?v=YcRL2e1LyJI,209149,Côte d’Ivoire
Traveling to Almora 😀,Sourav Joshi Vlogs,2019-06-14T01:02:25Z,https://www.youtube.com/watch?v=jcRfLvULMsI,2964624,India
our first road trip together...,bestdressed,2019-06-13T19:40:32Z,https://www.youtube.com/watch?v=ios8B3UDgjU,1508874,
SPIDER-MAN: FAR FROM HOME Travel Vlog - Bali,Sony Pictures Entertainment,2019-06-13T18:00:05Z,https://www.youtube.com/watch?v=UwJkysGrc8I,214023,Côte d’Ivoire
JAPAN ADVENTURES! | Osaka &amp; Kyoto Travel Vlog (Pt.2),AmandaRachLee,2019-06-12T17:47:37Z,https://www.youtube.com/watch?v=pRxfkmhDH5Y,308286,
Swimming at Khanpur Dam | Khanpur Dam | Khanpur Nehar,Rawalpindians Tv,2019-06-12T11:40:53Z,https://www.youtube.com/watch?v=BfA28E8M_p8,77265,Pakistan
7 Days in Bali,JianHao Tan,2019-06-09T13:00:45Z,https://www.youtube.com/watch?v=mTzihhmIUpI,2702190,
FINE TUNE Your Travel Vlog | Filmora9 Travel Vlog Series,Wondershare Filmora Video Editor,2019-06-05T12:30:08Z,https://www.youtube.com/watch?v=Uv0nagAijuI,29820,
First Impressions of COPENHAGEN (strangest place we&#39;ve ever been),Kara and Nate,2019-06-04T14:00:05Z,https://www.youtube.com/watch?v=cvP5JN6qEZE,1268744,Turkey
Kylie Jenner: A Day in the Life,Kylie Jenner,2019-06-04T03:08:18Z,https://www.youtube.com/watch?v=HhM0BYCHL00,75351695,
HOW TO EDIT a Travel Vlog | Filmora9 Travel Vlog Series,Wondershare Filmora Video Editor,2019-06-02T00:30:11Z,https://www.youtube.com/watch?v=uVmtkYaD1y8,89594,
Top 10 Things to DO in KOBE Japan &amp; Kobe Beef Spots | WATCH BEFORE YOU GO,Paolo fromTOKYO,2019-06-01T00:01:00Z,https://www.youtube.com/watch?v=IuYiYzmO3qk,909271,
HOW TO FILM a Travel Video | Filmora9 Travel Vlog Series,Wondershare Filmora Video Editor,2019-05-29T12:29:52Z,https://www.youtube.com/watch?v=FyIb82iLqQA,36265,
"First Thoughts on Russia | We Spent 48 Hours in St Petersburg, Russia",Flying The Nest,2019-05-28T05:47:09Z,https://www.youtube.com/watch?v=Wn0ReF54Gvc,1060442,United States
SIKKIM TRAVEL VLOG | Bagdogra to Gangtok - Vlog #1 | North East India | Kritika Goel,Kritika Goel,2019-05-27T14:57:24Z,https://www.youtube.com/watch?v=gtm2O_6_mUM,817790,India
NAGALAND - DZULEKE &amp; KHONOMA | Travelling in North-East India | Indian Travel vlogs,Larissa DSa,2019-05-27T05:58:41Z,https://www.youtube.com/watch?v=UIoMQxSX-vw,919003,
Traveling To Uttrakhand  with my  Family  😀,Sourav Joshi Vlogs,2019-05-27T02:07:21Z,https://www.youtube.com/watch?v=8WgU-3gd4ys,10087012,
800 NGÀY ĐI KHẮP VIỆT NAM |800 days around VietNam,Khoai Lang Thang,2019-05-25T03:47:15Z,https://www.youtube.com/watch?v=TrbtMqHSmcc,4028315,
My Trip to Australia,Claudia Sulewski,2019-05-21T20:03:09Z,https://www.youtube.com/watch?v=i66H50mreEc,1380038,Cuba
10 Best Places to Visit in Sri Lanka - Travel Video,touropia,2019-05-21T14:30:56Z,https://www.youtube.com/watch?v=buns7DpTL_I,2393961,Netherlands
"Ultimate India Motorbike Trip 🇮🇳| 8,000km in 43 Days",Jacob Laukaitis,2019-05-21T14:00:04Z,https://www.youtube.com/watch?v=U479w79_LWo,2435577,
10 Best Places to Visit in Russia - Travel Video,touropia,2019-05-19T21:29:00Z,https://www.youtube.com/watch?v=YrNxPr4PKQo,1230013,Netherlands
I Went to Japan for the First Time | Tokyo Travel Vlog (Pt.1),AmandaRachLee,2019-05-18T13:57:42Z,https://www.youtube.com/watch?v=QPcwfuStFnU,1455099,Norway
Is The Gambia SAFE? (I didn&#39;t expect this) | Africa Travel Vlog,Ella McKendrick,2019-05-12T15:00:09Z,https://www.youtube.com/watch?v=niWFt9aD0BU,161636,
"Street Food in Brazil - RIO DE JANEIRO Brazilian Food + Attractions in Rio, Brazil!",Mark Wiens,2019-05-12T13:00:03Z,https://www.youtube.com/watch?v=TlWDF3BfUdo,8472053,United Kingdom
Iceland to Greenland [ HAD to EAT WHALE 😱 ],Devang Sethi,2019-05-05T06:33:13Z,https://www.youtube.com/watch?v=oc18CdXDzPM,300793,
"SINGAPORE tour at Arab Quarter and Chinatown | Haji Lane, Sultan Mosque &amp; more",Renata Pereira,2019-04-28T07:59:58Z,https://www.youtube.com/watch?v=abK8xsbvtVg,178669,Singapore
Street Food in Peshawar - GOLDEN PULAO Mountain + Charsi Tikka Kabab + Pakistani Street Food Tour!,The Food Ranger,2019-04-27T14:00:05Z,https://www.youtube.com/watch?v=NQDom2gxiVc,40187209,United Kingdom
El país que me aconsejaron  NUNCA visitar | Nicaragua: primeras impresiones,Luisito Comunica,2019-04-22T18:45:01Z,https://www.youtube.com/watch?v=P3fANhqaiV0,17396889,
Exploring The Lost City of PETRA | A Rollercoaster of Emotions,Kara and Nate,2019-04-05T14:00:00Z,https://www.youtube.com/watch?v=H7IMrYA5Tas,496967,Turkey
Insane Winter camping inside Arctic Circle below -30C in North Norway Vlog,WildLens by Abrar,2019-03-31T11:44:03Z,https://www.youtube.com/watch?v=bNa0rJhq2Yk,514801,
Mini Road Trip to Kiambu,Queen Yulah,2019-03-19T11:10:16Z,https://www.youtube.com/watch?v=A0q4ZCu9CDc,2083,Kenya
Barcelo Puerto Vallarta Review I Travelling to Mexico with a 21 Month Old,Maggie Elizabeth,2019-02-27T04:13:45Z,https://www.youtube.com/watch?v=hkwcGBwpfng,3737,Mexico
"MILAN VLOG | Armani Hotel, Luxury Girls Trip, Best Food Spots in Galleria Emanuele &amp; Duomo",Yazmin Blancas,2019-02-24T20:52:59Z,https://www.youtube.com/watch?v=_oGflaFvJ88,19663,Italy
Dubai Gold Market World’s Largest! WOW! #GoldSouq #Dubai #Gold #GoldMarket #Travel #Vlog #UAE,International Stacker,2019-02-03T17:58:15Z,https://www.youtube.com/watch?v=PKUMorsMRl4,18578,United Arab Emirates
I Tried MOST UNIQUE Restaurant Food in Prague | #MyMissAnand #CookWithNisha,CookWithNisha,2019-01-16T13:00:15Z,https://www.youtube.com/watch?v=opfvrmczaLc,676933,Czechia
"DUBAI VLOG | Super Yacht, Nikki Beach, JW Marriott Marquis Hotel Tour, Rixos The Palm &amp; The Desert",Yazmin Blancas,2018-12-24T12:45:18Z,https://www.youtube.com/watch?v=tjVcqVJSCHs,9911,United Arab Emirates
Austrian Food Is DELICIOUS! - Food Tour in VIENNA AUSTRIA w/ The Travel Beans!,The Endless Adventure,2018-12-17T21:32:25Z,https://www.youtube.com/watch?v=MXWmNqLNG9w,209329,United States
Street Food in Peshawar - AMAZING PAYA + CHARSI TIKKA | Pakistani Food Tour!,Mark Wiens,2018-12-02T13:00:02Z,https://www.youtube.com/watch?v=CodtdeXZhJA,13278235,United Kingdom
"Jodhpur, Rajasthan: EP 1 street food, places to visit  | Rajasthani Thali",visa2explore,2018-11-11T03:30:00Z,https://www.youtube.com/watch?v=4_nBR8ScDLE,2383567,India
"🇮🇹 48 Hours Travel Vlog: Rome, Florence &amp; Pisa! 48 小時義大利旅行：羅馬、佛羅倫斯與比薩！",Gwanmia ,2018-09-12T12:47:12Z,https://www.youtube.com/watch?v=k7XvHMrVJ00,521,United States
| Trip to Aurangabad | Ankur Masih |,Ankur Masih,2018-09-05T21:24:46Z,https://www.youtube.com/watch?v=BZx8uYh4BM8,50586,
TRAVEL VLOG|| A DAY IN ABUJA ||COME TO WORK WITH ME||,"Azeeza’s World: Travel, Faith, Life",2018-06-28T14:55:53Z,https://www.youtube.com/watch?v=7lsztjXT-OQ,253,Nigeria
VLOG #22- IM OFF TO MAJORCA | Mara Mor 2.0,House of Mór,2018-06-04T14:53:48Z,https://www.youtube.com/watch?v=8wS21MGSNgk,155,
"Iceland Travel Vlog | Reykjavik, Cliffs &amp; Bridge Between Continents",Wyld World of Wander,2018-05-27T01:37:00Z,https://www.youtube.com/watch?v=K08aUqKJx3Y,190,
"Greece in April | Athens, Santorini Travel Vlog 🇬🇷",Alexa Likes,2018-05-10T22:14:33Z,https://www.youtube.com/watch?v=1R3o1Lo7WdQ,20429,United States
Epic Road Trip: Pune to Shrivardhan Adventure on Hero Impulse!,Devjeet Saha,2018-03-16T10:01:42Z,https://www.youtube.com/watch?v=0zfv9pCQV6U,51962,India
FAMILY TRAVEL VLOG | We Are tryNsomethingnew:),tryNsomethingnew,2018-01-02T19:25:06Z,https://www.youtube.com/watch?v=jyoNIhEoUC4,39265,
"Rome in December ✈️🇮🇹 sights, partying and eating",Alexa Likes,2017-12-25T06:09:49Z,https://www.youtube.com/watch?v=ZYmP-HOa-Po,16304,United States
🇹🇭 BANGKOK 24-Hour TRAVEL Vlog | 泰國曼谷 24 小時旅行,Gwanmia ,2017-12-21T15:24:14Z,https://www.youtube.com/watch?v=2IlhSm9AIZI,2634,Thailand
🇮🇳 INDIA Travel Vlog - Local and Luxury Adventures | 印度旅行: 當地日常與奢華冒險之旅,Gwanmia ,2017-11-13T07:50:00Z,https://www.youtube.com/watch?v=Y4AwvayiiGk,2939,
BÉBÉ PREND L&#39;AVION  ✈️✈️ - Direction ALGER - VLOG,LA GARNIER FAMILY,2017-10-17T16:20:16Z,https://www.youtube.com/watch?v=F9ar1RNG0To,214522,France
"Travel blog: Hedvi, Maharastra",Manas Joshi,2017-10-10T18:16:21Z,https://www.youtube.com/watch?v=8yfSoOKkPuE,1602,
"HOW EXPENSIVE IS NEW DELHI, INDIA? A DAY OF BUDGET TRAVEL 🇮🇳",Jason Billam Travel,2017-11-03T06:07:45Z,https://www.youtube.com/watch?v=ErItXfDAlVw,165374,India
Life Of A Nashville Touring Musician | Life On The Road | BTS Vlog,R.J. Ronquillo,2017-10-30T21:42:44Z,https://www.youtube.com/watch?v=NNzQB5bnUx4,321497,Turkey
Don&#39;t go to Georgia - Travel film by Tolt #10,Tolt around the world,2017-10-27T15:31:40Z,https://www.youtube.com/watch?v=ySJrP_Qxq-Q,1541693,
St. Petersburg Travel Guide,Attaché,2017-10-27T07:30:55Z,https://www.youtube.com/watch?v=4ADQtmkfYJ0,632120,United States
DIY FOOD TOUR Trans-Siberian Day 5 | Russian &amp; Mongolian Foods!,Kara and Nate,2017-10-14T16:10:04Z,https://www.youtube.com/watch?v=qtGuQBVu7Ag,565053,
A Doctor&#39;s Travel Guide | Tips + Vlog,Doctor Mike,2017-10-01T15:49:31Z,https://www.youtube.com/watch?v=zXdy4Q8xlH0,554278,
Finding Ty - LOST BUSH PILOT - VLOG,Trent Palmer,2017-09-21T08:41:39Z,https://www.youtube.com/watch?v=U1T83fWOZNU,347460,
"PRISTINA, KOSOVO - TRAVELLING IN THE NEWBORN 🇽🇰",Jason Billam Travel,2017-09-10T10:52:05Z,https://www.youtube.com/watch?v=bkzbJI5CjOw,398463,Kosovo
Lithuania (Europe) Vacation Travel Video Guide,Expoza Travel,2017-09-02T00:00:01Z,https://www.youtube.com/watch?v=a64ixvlYSPM,257533,
WE MADE IT TO DUBLIN | short travel day,Kara and Nate,2017-08-27T20:44:22Z,https://www.youtube.com/watch?v=mpjadfEW7aE,155158,Netherlands
"SOPOT TRAVEL GUIDE 🌊 Top Things to Do, See &amp; Eat in Sopot, Poland 🇵🇱 Epic Day Trip from Gdansk 🚆",Samuel and Audrey - Travel and Food Videos,2017-08-18T15:00:01Z,https://www.youtube.com/watch?v=F0BZgdOmFh8,209566,Poland
Bahamas Travel Diary | Vlog | 2017,Valeria Lipovetsky,2017-08-12T16:02:49Z,https://www.youtube.com/watch?v=iBAzSRPdXWQ,235107,
RVING SOUTHERN OREGON // DUTCH BRO&#39;S TOUR // CRATER LAKE (RV LIFE VLOG 60³),Keep Your Daydream,2017-07-29T21:11:43Z,https://www.youtube.com/watch?v=hFIgyixsLag,139144,United States
VLOG #16 - GRAN CANARIA COMES TO AN END! | Mara Mor 2.0,House of Mór,2017-07-23T19:38:08Z,https://www.youtube.com/watch?v=eewgHG3zRvQ,136,Norway
How to Shoot Travel Videos + WHAT GEAR TO BRING!,Zach Ramelan,2017-07-18T02:11:48Z,https://www.youtube.com/watch?v=Y7Tp4eEnAHQ,227777,
"50 Things to do in JAPAN, OSAKA | Osaka Travel Guide",kimdao,2017-06-30T23:00:02Z,https://www.youtube.com/watch?v=6YcZ0xG057k,707235,
What&#39;s In My Carry On | Travel Tips + Essentials!,a s h l e y n i c h o l e,2017-06-23T18:57:27Z,https://www.youtube.com/watch?v=wdklWLsXOXs,4535102,
TRAVEL HACKING + PERUVIAN DRONE LAWS,Kara and Nate,2017-06-19T20:13:18Z,https://www.youtube.com/watch?v=e0tfiPnSQxE,119014,
Berlin Travel Guide,Attaché,2017-06-19T16:31:38Z,https://www.youtube.com/watch?v=5qv_ce2twQQ,489906,United States
Vietnam Airlines - Travel Vietnam - Visit Pongour Waterfall,Vietnam Airlines,2017-06-19T01:57:47Z,https://www.youtube.com/watch?v=3ziro65dbk0,1244,
REVOLVE TRIP: Mexico Travel Diary!,Claudia Sulewski,2017-06-16T19:09:26Z,https://www.youtube.com/watch?v=C5jtuAOB-FY,311177,United States
SURPRISE VLOG: Las Vegas,CGP Grey,2017-06-01T20:23:37Z,https://www.youtube.com/watch?v=f-mHLBD64HM,1520299,United States
14 THINGS TO DO IN PUSHKAR | PUSHKAR TRAVEL GUIDE | INDIA VLOG,GRRRLTRAVELER | Christine Kaaloa,2017-05-13T14:41:35Z,https://www.youtube.com/watch?v=ZCHNUkv4DZU,202936,India
How to Make a Travel Video,DSLRguide,2017-05-01T21:45:15Z,https://www.youtube.com/watch?v=zSmc8qGBw18,306622,
Traveling back in time,Danny Gonzalez,2017-04-26T19:00:02Z,https://www.youtube.com/watch?v=MNYuk9-lya0,380601,Norway
"Pokhara Travel Guide 🚣 Things to Do: Boating, World Peace Pagoda Hike, Shopping &amp; Food in Nepal! 🇳🇵",Samuel and Audrey - Travel and Food Videos,2017-04-09T23:00:02Z,https://www.youtube.com/watch?v=WRvMoQ_2vvU,296865,Nepal
Cape Town Travel Guide,Attaché,2017-03-15T17:04:11Z,https://www.youtube.com/watch?v=qPtl4DJeGDk,397604,South Africa
"3 Days in Rome Vlog! Colosseum, Forum, Vatican, Food, Travel",Suitcase Monkey,2017-03-11T08:30:00Z,https://www.youtube.com/watch?v=tMnD1pvEXFs,324146,United States
"TRAVEL DIARY: EURO TRIP | London, Paris + Amsterdam",Tess Christine,2017-03-06T23:18:55Z,https://www.youtube.com/watch?v=kOi0EaehSJ0,609591,United States
Our Vlog about Travel &amp; Languages – On the go with EF,EF Language Abroad,2017-02-27T09:35:26Z,https://www.youtube.com/watch?v=AGHZady36Vg,2951810,
We Landed on a Frozen Lake! - Flight VLOG #3 - Alton Bay Ice Runway,Matt Guthmiller,2017-02-24T23:19:21Z,https://www.youtube.com/watch?v=5Con1gVqLBk,111967,United States
NID Vlog | Trip Down Memory Lane,Mad Stuff With Rob,2017-02-13T12:36:00Z,https://www.youtube.com/watch?v=FbdDn5rBbGs,403557,
ONCE IN A LIFETIME TRIP TO MAUI (Vlog),Jordan Taylor Wright,2017-02-12T18:00:21Z,https://www.youtube.com/watch?v=qu2g9T3QjMw,167265,
Osaka Japan Street Food Tour! Dotonbori Food Guide,Strictly Dumpling,2017-02-12T16:00:03Z,https://www.youtube.com/watch?v=URjCOrTPpyo,7148746,United Kingdom
"A Trip To International Drive To See Wax Figures, Sea Creatures &amp; Disney Fireworks From 400 Feet Up!",TheTimTracker,2017-02-10T01:10:45Z,https://www.youtube.com/watch?v=to9gWDfo_So,132614,
Top Travel Vloggers on YouTUBE,Kombi Life,2017-01-29T17:55:17Z,https://www.youtube.com/watch?v=6sacUZccZjc,169411,
#VLOG #VLOGGERS #PHILIPPINES #MALAYSIANVLOGGERS,aleps,2019-12-05T08:37:32Z,https://www.youtube.com/watch?v=fdVa8DWUoi4,7826,
Travel video Hill&#39;s trip and chill trip whatsapp status tamil natural video travel videos MaguQuotes,MaguQuotes,2019-11-30T07:21:40Z,https://www.youtube.com/watch?v=6eKqX-k0QWI,20957,
Experience Japan at Night: adventure in Dotonbori (4K) #tokyo #vlog #travel,We Traveling!!  Travel advisors.,2019-11-28T16:25:20Z,https://www.youtube.com/watch?v=3_1AlmAJOXQ,21006,Japan
"Tari sihan bani tari sathe re farvani staus song,travelling vlog video by kajal Divyesh Ram",Kajal D Ram,2019-11-20T15:27:56Z,https://www.youtube.com/watch?v=z2sjrmP-kVE,22419,Papua New Guinea
Top 3 Hotels of Bhairahawa,SherpaChat Travels,2019-11-18T12:15:00Z,https://www.youtube.com/watch?v=78whTpl-KW0,5870,Turkey
KANYAKUMARI TOURIST PLACES | Day trip in Kanyakumari,SugarSpiceNice India,2019-10-20T15:30:00Z,https://www.youtube.com/watch?v=WwqVdVcfoFI,1116465,
Duomo di Milano - Milan Cathedral - Bucket List Travel Ideas,Ultimate Bucket List,2019-10-13T19:00:02Z,https://www.youtube.com/watch?v=PybhvdKExhA,147117,Italy
Poland | Europe&#39;s Most Underrated Travel Destination?,vagabrothers,2019-10-05T14:15:00Z,https://www.youtube.com/watch?v=g9gHF7VEQ7E,245654,Czechia
Crazy Horse Memorial🗿 South Dakota sacred ground,Georgia Family : Our National Adventure ,2019-10-05T00:05:18Z,https://www.youtube.com/watch?v=3IZEbbsfRM0,9233,
Paris Fashion Week + What I Eat // Romee Strijd VLOG,Romee Strijd,2019-10-04T12:37:40Z,https://www.youtube.com/watch?v=GVC4cf-jdko,3302794,United States
Minimalist Travel Update 🎒 One Bag Travel with the OSPREY PORTER 30 ✈️,30 And A Wake Up,2019-10-03T22:08:42Z,https://www.youtube.com/watch?v=4yDjvsqvm7k,119340,
VLOG TRAVEL KE HATYAI DAN SONGKHLA - TRIP BAJET BAWAH RM200 KE HATYAI DAN SONGKHLA,Fz,2019-10-03T09:06:38Z,https://www.youtube.com/watch?v=2FEXKL7euA4,868,Benin
10 Easy Travel HACKS + Packing Tips | Travel 101,Mindy McKnight,2019-09-30T19:06:57Z,https://www.youtube.com/watch?v=bHPF-o0NJF4,321741,
36 Hours in San Diego | Best Locals Travel Guide,vagabrothers,2019-09-28T15:02:56Z,https://www.youtube.com/watch?v=swdoKy8I320,126537,Colombia
"TOKYO, Japan travel guide: Ginza, Tsukiji Fish Market, Ginza Six, Uniqlo | vlog 5",Renata Pereira,2019-09-27T12:05:13Z,https://www.youtube.com/watch?v=Ohh6jYO9lXU,154660,Japan
St. Louis Vacation Travel Guide | Expedia,Expedia,2019-09-27T02:47:20Z,https://www.youtube.com/watch?v=HD28xPEFEQE,443555,United States
"TOKYO, Japan travel guide: Shibuya crossing, Meiji shrine &amp; Harajuku | vlog 3",Renata Pereira,2019-09-19T21:59:49Z,https://www.youtube.com/watch?v=U_PDhHqB-Lk,319495,Japan
"Eating Our Way Through COPENHAGEN! - Top Restaurants, Food &amp; City Tour! (Denmark)",The Endless Adventure,2019-09-18T18:53:57Z,https://www.youtube.com/watch?v=9aZyYBJZKHY,305818,Denmark
Imperial Palace and Tokyo Tower | Japan travel guide (vlog 2),Renata Pereira,2019-09-15T11:17:14Z,https://www.youtube.com/watch?v=JKUFPVDMDC8,195218,United States
TOKYO AIRPORT - Narita to Tokyo | Japan travel guide (vlog 1),Renata Pereira,2019-09-13T03:18:42Z,https://www.youtube.com/watch?v=VnztTNxHMK4,230936,Japan
NORWAY Road Trip in 4 Minutes (4K),Lost LeBlanc,2019-09-07T14:00:43Z,https://www.youtube.com/watch?v=F3L3N0HituU,303386,
VEGETARIAN FOOD hacks for International Trips | Travel Tips,SugarSpiceNice India,2019-08-27T04:30:00Z,https://www.youtube.com/watch?v=DxrLBqQ10lE,78601,
K2 base camp trek | Pakistan | Guide | Vlog | 2019,iamkhandanish,2019-08-24T07:45:25Z,https://www.youtube.com/watch?v=p9nqGQP5SoA,713923,
HOW TO TRAVEL ROME - Should you Visit?,Lost LeBlanc,2019-08-17T16:15:00Z,https://www.youtube.com/watch?v=ac_-TXTM5ok,262773,United States
London England Travel Tips | East Vs West City Guide,vagabrothers,2019-08-17T14:45:00Z,https://www.youtube.com/watch?v=7qfT0ZHgako,90995,United States
Why I Chose to Travel Solo | Pakistan,Rosie Gabrielle,2019-08-15T05:49:31Z,https://www.youtube.com/watch?v=wTuV0B7n5Zg,2013109,
3 day Bluegill Fishing trip to Smith Mountain Lake mini-VLOG,Outdoor Boys,2019-08-10T10:55:03Z,https://www.youtube.com/watch?v=A7QR1gDuR1w,297958,
FUERTEVENTURA TOP 10 // Reisetipps &amp; Sehenswürdigkeiten | unaufschiebbar.de,unaufschiebbar - Reisen,2019-08-10T07:55:50Z,https://www.youtube.com/watch?v=3tNNYK_EQIU,393195,
VLOG #28- IM OFF TO TENERIFE 2019 | Mara Mor 2.0,House of Mór,2019-08-04T17:58:36Z,https://www.youtube.com/watch?v=_Z3J_v_bBq0,322,Colombia
